Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,247.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,236.0,238.0,240.0,239.0,238.0,241.0,241.0,240.0,240.0,237.0,243.0,244.0,241.0,247.0,238.0,246.0
unmatched_applicants,244.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,237.0,238.0,236.0,240.0,239.0,237.0,241.0,239.0,243.0,240.0,240.0,243.0,243.0,241.0,242.0,245.0,245.0,242.0
unmatched_applicants,246.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,234.0,234.0,235.0,241.0,237.0,237.0,239.0,242.0,243.0,239.0,244.0,243.0,242.0,241.0,244.0,245.0,244.0,244.0
unmatched_applicants,242.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,234.0,236.0,238.0,238.0,237.0,238.0,238.0,241.0,237.0,244.0,240.0,246.0,246.0,241.0,242.0,245.0,246.0
unmatched_applicants,241.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,234.0,235.0,234.0,238.0,241.0,240.0,236.0,241.0,241.0,240.0,238.0,242.0,240.0,241.0,243.0,242.0,244.0,245.0,245.0
unmatched_applicants,246.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,234.0,234.0,234.0,237.0,235.0,234.0,239.0,240.0,238.0,239.0,243.0,243.0,242.0,241.0,243.0,247.0,244.0,241.0,244.0,242.0,246.0
unmatched_applicants,244.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,236.0,237.0,234.0,240.0,239.0,240.0,236.0,240.0,239.0,239.0,242.0,242.0,244.0,242.0,242.0,243.0,244.0,245.0,242.0
unmatched_applicants,242.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,235.0,234.0,234.0,234.0,234.0,234.0,234.0,237.0,236.0,235.0,239.0,241.0,238.0,240.0,239.0,241.0,241.0,242.0,239.0,239.0,244.0,242.0,242.0,240.0,245.0
unmatched_applicants,246.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,234.0,238.0,234.0,237.0,236.0,237.0,241.0,238.0,238.0,242.0,243.0,240.0,242.0,246.0,241.0,244.0,245.0,245.0,244.0,246.0
unmatched_applicants,244.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,236.0,236.0,234.0,236.0,238.0,240.0,236.0,239.0,236.0,239.0,242.0,238.0,241.0,244.0,241.0,240.0,244.0,245.0,249.0,244.0
unfilled_spots,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,7.0,7.0,6.0,6.0,3.0,9.0,10.0,7.0,13.0,4.0,12.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,6.0,5.0,3.0,7.0,5.0,9.0,6.0,6.0,9.0,9.0,7.0,8.0,11.0,11.0,8.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,5.0,8.0,9.0,5.0,10.0,9.0,8.0,7.0,10.0,11.0,10.0,10.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,4.0,3.0,4.0,4.0,7.0,3.0,10.0,6.0,12.0,12.0,7.0,8.0,11.0,12.0
unfilled_spots,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,7.0,6.0,2.0,7.0,7.0,6.0,4.0,8.0,6.0,7.0,9.0,8.0,10.0,11.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,6.0,4.0,5.0,9.0,9.0,8.0,7.0,9.0,13.0,10.0,7.0,10.0,8.0,12.0
unfilled_spots,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,6.0,5.0,6.0,2.0,6.0,5.0,5.0,8.0,8.0,10.0,8.0,8.0,9.0,10.0,11.0,8.0
unfilled_spots,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,7.0,4.0,6.0,5.0,7.0,7.0,8.0,5.0,5.0,10.0,8.0,8.0,6.0,11.0
unfilled_spots,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,2.0,3.0,7.0,4.0,4.0,8.0,9.0,6.0,8.0,12.0,7.0,10.0,11.0,11.0,10.0,12.0
