Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
unmatched_applicants,99.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,73.0,73.0,76.0,74.0,75.0,75.0,77.0,78.0,81.0,81.0,84.0,82.0,84.0,79.0,87.0,88.0,88.0,87.0,91.0,88.0,89.0
unmatched_applicants,102.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,71.0,72.0,73.0,71.0,72.0,74.0,76.0,76.0,75.0,77.0,80.0,83.0,82.0,83.0,85.0,89.0,87.0,89.0,84.0,88.0,90.0,93.0,91.0
unmatched_applicants,103.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,70.0,70.0,73.0,72.0,74.0,75.0,76.0,76.0,73.0,74.0,79.0,78.0,82.0,80.0,84.0,84.0,83.0,86.0,87.0,89.0,87.0,91.0,87.0,86.0
unmatched_applicants,100.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,72.0,71.0,73.0,72.0,73.0,71.0,71.0,73.0,71.0,76.0,75.0,75.0,76.0,81.0,83.0,85.0,82.0,83.0,84.0,85.0,84.0,88.0,88.0,88.0,89.0,89.0
unmatched_applicants,100.0,72.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,73.0,71.0,72.0,71.0,73.0,74.0,73.0,73.0,70.0,75.0,74.0,75.0,77.0,78.0,81.0,88.0,83.0,86.0,85.0,88.0,86.0,87.0,88.0,91.0,90.0,89.0
unmatched_applicants,103.0,74.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,72.0,71.0,73.0,73.0,73.0,75.0,75.0,73.0,75.0,76.0,78.0,82.0,84.0,80.0,85.0,86.0,87.0,87.0,87.0,88.0,87.0,90.0,90.0,90.0
unmatched_applicants,100.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,71.0,71.0,71.0,72.0,71.0,72.0,71.0,71.0,76.0,75.0,74.0,78.0,75.0,81.0,78.0,82.0,86.0,87.0,83.0,84.0,88.0,91.0,88.0,89.0,90.0,94.0
unmatched_applicants,106.0,72.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,70.0,70.0,71.0,72.0,71.0,73.0,73.0,73.0,72.0,74.0,74.0,75.0,80.0,74.0,80.0,83.0,85.0,85.0,86.0,87.0,89.0,86.0,92.0,89.0,91.0,90.0
unmatched_applicants,104.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,72.0,70.0,71.0,72.0,73.0,74.0,74.0,75.0,75.0,75.0,76.0,77.0,79.0,82.0,83.0,84.0,85.0,88.0,88.0,86.0,86.0,92.0,88.0,87.0,88.0
unmatched_applicants,96.0,70.0,71.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,71.0,72.0,70.0,72.0,72.0,73.0,74.0,74.0,73.0,73.0,75.0,77.0,80.0,82.0,82.0,81.0,84.0,83.0,84.0,89.0,89.0,87.0,89.0,88.0,89.0,88.0
