Parameter,0,1,2,3,4,5
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0,1212.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
reviews_per_program,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777,95.77777777777777
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9922437673130194,0.9994459833795014,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9905817174515236,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9916897506925207,0.9994459833795014,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9939058171745152,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.997229916897507,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9933518005540166,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9988919667590028,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.992797783933518,0.9994459833795014,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9977839335180055,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9911357340720222,0.9983379501385041,1.0,1.0,1.0
