Parameter,0,1,2,3,4,5,6,7
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0,6519.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reviews_per_program,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745
reviews_per_program,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745
reviews_per_program,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745
reviews_per_program,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745
reviews_per_program,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745,226.00263852242745
