Parameter,0,1,2,3,4
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unmatched_applicants,1212.0,1212.0,1212.0,1212.0,1212.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
reviews_per_program,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481,79.81481481481481
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_signal,0.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_nosignal,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_interview_given_application,1.0,1.0,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9983379501385041,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.992797783933518,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9916897506925207,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9889196675900277,0.9988919667590028,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9955678670360111,1.0,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9905817174515236,0.9988919667590028,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.997229916897507,0.9994459833795014,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9955678670360111,0.9983379501385041,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9977839335180055,0.9994459833795014,1.0,1.0
pct_of_app_match_via_signal_given_matched,0.0,0.9933518005540166,1.0,1.0,1.0
