Parameter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
unmatched_applicants,265.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,248.0,250.0,253.0,250.0,256.0,255.0,257.0,259.0,260.0,260.0,264.0
unmatched_applicants,267.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,247.0,248.0,249.0,252.0,248.0,249.0,255.0,256.0,257.0,259.0,261.0,265.0,264.0
unmatched_applicants,264.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,248.0,250.0,250.0,249.0,250.0,251.0,254.0,256.0,259.0,258.0,260.0,264.0,263.0
unmatched_applicants,264.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,249.0,250.0,252.0,252.0,255.0,256.0,257.0,259.0,263.0,263.0,264.0
unmatched_applicants,266.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,247.0,249.0,251.0,252.0,253.0,256.0,258.0,260.0,261.0,262.0,265.0
unmatched_applicants,265.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,248.0,249.0,249.0,251.0,253.0,251.0,256.0,256.0,258.0,259.0,264.0,261.0
unmatched_applicants,267.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,249.0,247.0,250.0,254.0,254.0,254.0,255.0,259.0,260.0,262.0,266.0
unmatched_applicants,266.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,249.0,248.0,249.0,251.0,250.0,250.0,254.0,256.0,260.0,259.0,262.0,262.0,264.0
unmatched_applicants,267.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,248.0,248.0,248.0,248.0,250.0,248.0,255.0,255.0,258.0,260.0,260.0,262.0,266.0
unmatched_applicants,265.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,248.0,247.0,247.0,247.0,248.0,251.0,253.0,254.0,254.0,257.0,258.0,260.0,262.0,263.0
