Parameter,0,1,2,3,4
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unmatched_applicants,6519.0,6519.0,6519.0,6519.0,6519.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
unfilled_spots,0.0,0.0,0.0,0.0,0.0
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
reviews_per_program,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922,158.20184696569922
